title,id_number,relative_url,mp4-low,mp4,mp4-low-ios,youtube_url,translated_description
Geometry,cc-5th-geometry-topic,/video/quadrilateral-types-exercise,https://cdn.kastatic.org/KA-youtube-converted/wPZIa3SjPF0.mp4-low/wPZIa3SjPF0-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/wPZIa3SjPF0.mp4/wPZIa3SjPF0.mp4,https://cdn.kastatic.org/KA-youtube-converted/wPZIa3SjPF0.mp4-low-ios/wPZIa3SjPF0-low-ios.mp4,http://www.youtube.com/watch?v=wPZIa3SjPF0&feature=youtube_gdata_player,Learn to identify quadrilaterals such as kites  trapezoids  parallelograms  rhombuses  rectangles  and squares by line and angle type.
Geometry,cc-5th-geometry-topic,/video/classifying-shapes,https://cdn.kastatic.org/KA-youtube-converted/1pHhMX0_4Bw.mp4-low/1pHhMX0_4Bw-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/1pHhMX0_4Bw.mp4/1pHhMX0_4Bw.mp4,https://cdn.kastatic.org/KA-youtube-converted/1pHhMX0_4Bw.mp4-low-ios/1pHhMX0_4Bw-low-ios.mp4,http://www.youtube.com/watch?v=1pHhMX0_4Bw&feature=youtube_gdata_player,Sal classifies quadrilaterals by their properties (such as parallel sides).
Algebraic thinking,cc-5th-algebraic-thinking,/video/constructing-numerical-expressions-example,https://cdn.kastatic.org/KA-youtube-converted/arY-EUZDNfk.mp4-low/arY-EUZDNfk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/arY-EUZDNfk.mp4/arY-EUZDNfk.mp4,https://cdn.kastatic.org/KA-youtube-converted/arY-EUZDNfk.mp4-low-ios/arY-EUZDNfk-low-ios.mp4,http://www.youtube.com/watch?v=arY-EUZDNfk&feature=youtube_gdata_player,Sal solves a word problem by constructing a numerical expression.
Algebraic thinking,cc-5th-algebraic-thinking,/video/evaluating-an-expression-with-and-without-parentheses,https://cdn.kastatic.org/KA-youtube-converted/-rxUip6Ulnw.mp4-low/-rxUip6Ulnw-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/-rxUip6Ulnw.mp4/-rxUip6Ulnw.mp4,https://cdn.kastatic.org/KA-youtube-converted/-rxUip6Ulnw.mp4-low-ios/-rxUip6Ulnw-low-ios.mp4,http://www.youtube.com/watch?v=-rxUip6Ulnw&feature=youtube_gdata_player,Sal evaluates an expression with and without parentheses
Algebraic thinking,cc-5th-algebraic-thinking,/video/translating-expressions-with-parentheses,https://cdn.kastatic.org/KA-youtube-converted/ypxHVqE26gI.mp4-low/ypxHVqE26gI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/ypxHVqE26gI.mp4/ypxHVqE26gI.mp4,https://cdn.kastatic.org/KA-youtube-converted/ypxHVqE26gI.mp4-low-ios/ypxHVqE26gI-low-ios.mp4,http://www.youtube.com/watch?v=ypxHVqE26gI&feature=youtube_gdata_player,Sal interprets written statements and writes them as mathematical expressions.
Algebraic thinking,cc-5th-algebraic-thinking,/video/relationships-between-patterns,https://cdn.kastatic.org/KA-youtube-converted/ayRpoJgph0E.mp4-low/ayRpoJgph0E-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/ayRpoJgph0E.mp4/ayRpoJgph0E.mp4,https://cdn.kastatic.org/KA-youtube-converted/ayRpoJgph0E.mp4-low-ios/ayRpoJgph0E-low-ios.mp4,http://www.youtube.com/watch?v=ayRpoJgph0E&feature=youtube_gdata_player,Sal completes a pattern using a table and then graphs the results on a coordinate plane.
Algebraic thinking,cc-5th-algebraic-thinking,/video/interpreting-relationships-between-patterns,https://cdn.kastatic.org/KA-youtube-converted/HXg_a9oJ5nA.mp4-low/HXg_a9oJ5nA-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/HXg_a9oJ5nA.mp4/HXg_a9oJ5nA.mp4,https://cdn.kastatic.org/KA-youtube-converted/HXg_a9oJ5nA.mp4-low-ios/HXg_a9oJ5nA-low-ios.mp4,http://www.youtube.com/watch?v=HXg_a9oJ5nA&feature=youtube_gdata_player,Sal examines the points on a number line and interprets the patterns to discover relationships.
Algebraic thinking,cc-5th-algebraic-thinking,/video/interpreting-and-graphing-relationships-between-patterns,https://cdn.kastatic.org/KA-youtube-converted/Muba9-W2FOQ.mp4-low/Muba9-W2FOQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Muba9-W2FOQ.mp4/Muba9-W2FOQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/Muba9-W2FOQ.mp4-low-ios/Muba9-W2FOQ-low-ios.mp4,http://www.youtube.com/watch?v=Muba9-W2FOQ&feature=youtube_gdata_player,Sal interprets and graphs the relationships between patterns in the given ordered pairs.
Algebraic thinking,cc-5th-algebraic-thinking,/video/sequence-relationship-example,https://cdn.kastatic.org/KA-youtube-converted/mqsIJucBn6c.mp4-low/mqsIJucBn6c-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/mqsIJucBn6c.mp4/mqsIJucBn6c.mp4,https://cdn.kastatic.org/KA-youtube-converted/mqsIJucBn6c.mp4-low-ios/mqsIJucBn6c-low-ios.mp4,http://www.youtube.com/watch?v=mqsIJucBn6c&feature=youtube_gdata_player,Sal plots ordered pairs based on sequence relationships.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/ratios-intro,https://cdn.kastatic.org/KA-youtube-converted/bIKmw0aTmYc.mp4-low/bIKmw0aTmYc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/bIKmw0aTmYc.mp4/bIKmw0aTmYc.mp4,https://cdn.kastatic.org/KA-youtube-converted/bIKmw0aTmYc.mp4-low-ios/bIKmw0aTmYc-low-ios.mp4,http://www.youtube.com/watch?v=bIKmw0aTmYc&feature=youtube_gdata_player,A ratio is a comparison of two quantities.  Learn how to find the ratio between two things  for example apples to oranges.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/ratios-as-fractions,https://cdn.kastatic.org/KA-youtube-converted/UK-_qEDtvYo.mp4-low/UK-_qEDtvYo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/UK-_qEDtvYo.mp4/UK-_qEDtvYo.mp4,https://cdn.kastatic.org/KA-youtube-converted/UK-_qEDtvYo.mp4-low-ios/UK-_qEDtvYo-low-ios.mp4,http://www.youtube.com/watch?v=UK-_qEDtvYo&feature=youtube_gdata_player,How are fractions and ratios the same? How are they different? Is 2:5 the same as 2/5?
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/ratio-word-problem-exercise-example-2,https://cdn.kastatic.org/KA-youtube-converted/tOd2T72eJME.mp4-low/tOd2T72eJME-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/tOd2T72eJME.mp4/tOd2T72eJME.mp4,https://cdn.kastatic.org/KA-youtube-converted/tOd2T72eJME.mp4-low-ios/tOd2T72eJME-low-ios.mp4,http://www.youtube.com/watch?v=tOd2T72eJME&feature=youtube_gdata_player,Sal uses ratios to figure out how far apart two cities should be on a map.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/ratio-word-problem-exercise-example-1,https://cdn.kastatic.org/KA-youtube-converted/Vx5uoZAkxng.mp4-low/Vx5uoZAkxng-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Vx5uoZAkxng.mp4/Vx5uoZAkxng.mp4,https://cdn.kastatic.org/KA-youtube-converted/Vx5uoZAkxng.mp4-low-ios/Vx5uoZAkxng-low-ios.mp4,http://www.youtube.com/watch?v=Vx5uoZAkxng&feature=youtube_gdata_player,Sal solves a tricky ratio word problem.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/introduction-to-rates,https://cdn.kastatic.org/KA-youtube-converted/qGTYSAeLTOE.mp4-low/qGTYSAeLTOE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/qGTYSAeLTOE.mp4/qGTYSAeLTOE.mp4,https://cdn.kastatic.org/KA-youtube-converted/qGTYSAeLTOE.mp4-low-ios/qGTYSAeLTOE-low-ios.mp4,http://www.youtube.com/watch?v=qGTYSAeLTOE&feature=youtube_gdata_player,Sal introduces rates using examples like 35 miles per hour and 10 dollars per hour.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/finding-unit-rates,https://cdn.kastatic.org/KA-youtube-converted/Zm0KaIw-35k.mp4-low/Zm0KaIw-35k-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Zm0KaIw-35k.mp4/Zm0KaIw-35k.mp4,https://cdn.kastatic.org/KA-youtube-converted/Zm0KaIw-35k.mp4-low-ios/Zm0KaIw-35k-low-ios.mp4,http://www.youtube.com/watch?v=Zm0KaIw-35k&feature=youtube_gdata_player,Jayda takes 3 hours to deliver newspapers on her route. What is the rate per hour at which she delivers the newspapers?
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/finding-unit-prices,https://cdn.kastatic.org/KA-youtube-converted/d7rAlcNHDUI.mp4-low/d7rAlcNHDUI-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/d7rAlcNHDUI.mp4/d7rAlcNHDUI.mp4,https://cdn.kastatic.org/KA-youtube-converted/d7rAlcNHDUI.mp4-low-ios/d7rAlcNHDUI-low-ios.mp4,http://www.youtube.com/watch?v=d7rAlcNHDUI&feature=youtube_gdata_player,Miranda's Maid Service charges \$280 to clean 8 offices. What is the company's price for cleaning a single office?
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/practice-computing-and-comparing-rates,https://cdn.kastatic.org/KA-youtube-converted/jOZ98FDyl2E.mp4-low/jOZ98FDyl2E-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/jOZ98FDyl2E.mp4/jOZ98FDyl2E.mp4,https://cdn.kastatic.org/KA-youtube-converted/jOZ98FDyl2E.mp4-low-ios/jOZ98FDyl2E-low-ios.mp4,http://www.youtube.com/watch?v=jOZ98FDyl2E&feature=youtube_gdata_player,Sal puts three fish tanks in order by volume of water per fish.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/describing-the-meaning-of-percent,https://cdn.kastatic.org/KA-youtube-converted/Lvr2YsxG10o.mp4-low/Lvr2YsxG10o-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Lvr2YsxG10o.mp4/Lvr2YsxG10o.mp4,https://cdn.kastatic.org/KA-youtube-converted/Lvr2YsxG10o.mp4-low-ios/Lvr2YsxG10o-low-ios.mp4,http://www.youtube.com/watch?v=Lvr2YsxG10o&feature=youtube_gdata_player,Let's think about what percent really means by looking at a 10 by 10 grid.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/describing-the-meaning-of-percent-2,https://cdn.kastatic.org/KA-youtube-converted/MokI3Fi8jpc.mp4-low/MokI3Fi8jpc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/MokI3Fi8jpc.mp4/MokI3Fi8jpc.mp4,https://cdn.kastatic.org/KA-youtube-converted/MokI3Fi8jpc.mp4-low-ios/MokI3Fi8jpc-low-ios.mp4,http://www.youtube.com/watch?v=MokI3Fi8jpc&feature=youtube_gdata_player,Percents are parts per hundred. So  how does this work for percents greater than 100% like 109%?
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/representing-a-number-as-a-decimal-percent-and-fraction,https://cdn.kastatic.org/KA-youtube-converted/-gB1y-PMWfs.mp4-low/-gB1y-PMWfs-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/-gB1y-PMWfs.mp4/-gB1y-PMWfs.mp4,https://cdn.kastatic.org/KA-youtube-converted/-gB1y-PMWfs.mp4-low-ios/-gB1y-PMWfs-low-ios.mp4,http://www.youtube.com/watch?v=-gB1y-PMWfs&feature=youtube_gdata_player,Sal writes 18% as a decimal and as a fraction.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/converting-decimals-to-percents-ex-1,https://cdn.kastatic.org/KA-youtube-converted/5z568fLBQyQ.mp4-low/5z568fLBQyQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/5z568fLBQyQ.mp4/5z568fLBQyQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/5z568fLBQyQ.mp4-low-ios/5z568fLBQyQ-low-ios.mp4,http://www.youtube.com/watch?v=5z568fLBQyQ&feature=youtube_gdata_player,Percents can be written in decimal form. ​Per-cent means per-100. So  we divide the percent by 100 to get an equivalent decimal. Then  we remove the percent sign (%). For example  65% can be converted to decimal form by solving 65/100. So  65%=0.65. Another way to think of dividing by 100 is moving the decimal two places to the left.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/converting-decimals-to-percents-ex-2,https://cdn.kastatic.org/KA-youtube-converted/3_caioiRu5I.mp4-low/3_caioiRu5I-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/3_caioiRu5I.mp4/3_caioiRu5I.mp4,https://cdn.kastatic.org/KA-youtube-converted/3_caioiRu5I.mp4-low-ios/3_caioiRu5I-low-ios.mp4,http://www.youtube.com/watch?v=3_caioiRu5I&feature=youtube_gdata_player,Sal converts 1.501 to a percent.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/converting-percents-to-decimals-ex-1,https://cdn.kastatic.org/KA-youtube-converted/MkpbtCRwcCE.mp4-low/MkpbtCRwcCE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/MkpbtCRwcCE.mp4/MkpbtCRwcCE.mp4,https://cdn.kastatic.org/KA-youtube-converted/MkpbtCRwcCE.mp4-low-ios/MkpbtCRwcCE-low-ios.mp4,http://www.youtube.com/watch?v=MkpbtCRwcCE&feature=youtube_gdata_player,Decimals can be written in percent form. ​Per-cent means per-100. So  we multiply the decimal by 100 to get an equivalent percent. Then  we add a percent sign (%). For example  0.8 can be converted to percent form by solving 0.8✕100. So  0.8=80%. Another way to think of multiplying by 100 is moving the decimal two places to the right.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/converting-percents-to-decimals-ex-2,https://cdn.kastatic.org/KA-youtube-converted/T4JKO0OGjpQ.mp4-low/T4JKO0OGjpQ-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/T4JKO0OGjpQ.mp4/T4JKO0OGjpQ.mp4,https://cdn.kastatic.org/KA-youtube-converted/T4JKO0OGjpQ.mp4-low-ios/T4JKO0OGjpQ-low-ios.mp4,http://www.youtube.com/watch?v=T4JKO0OGjpQ&feature=youtube_gdata_player,Sal converts 113.9% to a decimal by demonstrating how to move the decimal point
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/finding-percentages-example,https://cdn.kastatic.org/KA-youtube-converted/FaDtge_vkbg.mp4-low/FaDtge_vkbg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/FaDtge_vkbg.mp4/FaDtge_vkbg.mp4,https://cdn.kastatic.org/KA-youtube-converted/FaDtge_vkbg.mp4-low-ios/FaDtge_vkbg-low-ios.mp4,http://www.youtube.com/watch?v=FaDtge_vkbg&feature=youtube_gdata_player,Percent means per-hundred.  Use that knowledge to solve problems like what percent of 16 is 4?
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/taking-a-percentage-example,https://cdn.kastatic.org/KA-youtube-converted/-lUEWEEpmIo.mp4-low/-lUEWEEpmIo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/-lUEWEEpmIo.mp4/-lUEWEEpmIo.mp4,https://cdn.kastatic.org/KA-youtube-converted/-lUEWEEpmIo.mp4-low-ios/-lUEWEEpmIo-low-ios.mp4,http://www.youtube.com/watch?v=-lUEWEEpmIo&feature=youtube_gdata_player,There are several different ways to solve problems involving percentages  decimals  and fractions. Watch as Sal finds the percentage of a whole number.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/solving-percent-problems-2,https://cdn.kastatic.org/KA-youtube-converted/N4kDzoQOngY.mp4-low/N4kDzoQOngY-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/N4kDzoQOngY.mp4/N4kDzoQOngY.mp4,https://cdn.kastatic.org/KA-youtube-converted/N4kDzoQOngY.mp4-low-ios/N4kDzoQOngY-low-ios.mp4,http://www.youtube.com/watch?v=N4kDzoQOngY&feature=youtube_gdata_player,This word problem is expressed simply which can be confusing to some. Take your time and focus on the what is being asked for.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/solving-percent-problems-3,https://cdn.kastatic.org/KA-youtube-converted/DAikW24_O0A.mp4-low/DAikW24_O0A-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/DAikW24_O0A.mp4/DAikW24_O0A.mp4,https://cdn.kastatic.org/KA-youtube-converted/DAikW24_O0A.mp4-low-ios/DAikW24_O0A-low-ios.mp4,http://www.youtube.com/watch?v=DAikW24_O0A&feature=youtube_gdata_player,In this example  you working with us to find the number that is expressed as a given percentage. We'll create a simple algebraic equation to solve!
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/another-percent-word-problem,https://cdn.kastatic.org/KA-youtube-converted/d1oNF88SAgg.mp4-low/d1oNF88SAgg-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/d1oNF88SAgg.mp4/d1oNF88SAgg.mp4,https://cdn.kastatic.org/KA-youtube-converted/d1oNF88SAgg.mp4-low-ios/d1oNF88SAgg-low-ios.mp4,http://www.youtube.com/watch?v=d1oNF88SAgg&feature=youtube_gdata_player,We're putting a little algebra to work to find the full price when you know the discount price in this percent word problem.
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/percent-word-problems,https://cdn.kastatic.org/KA-youtube-converted/AjYil74WrVo.mp4-low/AjYil74WrVo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/AjYil74WrVo.mp4/AjYil74WrVo.mp4,https://cdn.kastatic.org/KA-youtube-converted/AjYil74WrVo.mp4-low-ios/AjYil74WrVo-low-ios.mp4,http://www.youtube.com/watch?v=AjYil74WrVo&feature=youtube_gdata_player,It's nice to practice conversion problems  but how about applying our new knowledge of percentages to a real life problem like recycling? Hint: don't forget your long division!
Ratios rates & percentages,cc-6th-ratios-prop-topic,/video/percent-word-problems-1-example-2,https://cdn.kastatic.org/KA-youtube-converted/gKywkLHV6Ko.mp4-low/gKywkLHV6Ko-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/gKywkLHV6Ko.mp4/gKywkLHV6Ko.mp4,https://cdn.kastatic.org/KA-youtube-converted/gKywkLHV6Ko.mp4-low-ios/gKywkLHV6Ko-low-ios.mp4,http://www.youtube.com/watch?v=gKywkLHV6Ko&feature=youtube_gdata_player,You're given the percent in this example and asked to find the whole number represented by the percent.
Arithmetic operations,cc-6th-arithmetic-operations,/video/adding-decimals-example-1,https://cdn.kastatic.org/KA-youtube-converted/oLh_sIESQnY.mp4-low/oLh_sIESQnY-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/oLh_sIESQnY.mp4/oLh_sIESQnY.mp4,https://cdn.kastatic.org/KA-youtube-converted/oLh_sIESQnY.mp4-low-ios/oLh_sIESQnY-low-ios.mp4,http://www.youtube.com/watch?v=oLh_sIESQnY&feature=youtube_gdata_player,Sal solves 9.087+15.31 using the "standard algorithm".
Arithmetic operations,cc-6th-arithmetic-operations,/video/adding-decimals-example-2,https://cdn.kastatic.org/KA-youtube-converted/ErHFQUhZ94I.mp4-low/ErHFQUhZ94I-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/ErHFQUhZ94I.mp4/ErHFQUhZ94I.mp4,https://cdn.kastatic.org/KA-youtube-converted/ErHFQUhZ94I.mp4-low-ios/ErHFQUhZ94I-low-ios.mp4,http://www.youtube.com/watch?v=ErHFQUhZ94I&feature=youtube_gdata_player,Sal solves 0.822+5.65 using "standard algorithm".
Arithmetic operations,cc-6th-arithmetic-operations,/video/adding-decimals,https://cdn.kastatic.org/KA-youtube-converted/w616LEmrHVE.mp4-low/w616LEmrHVE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/w616LEmrHVE.mp4/w616LEmrHVE.mp4,https://cdn.kastatic.org/KA-youtube-converted/w616LEmrHVE.mp4-low-ios/w616LEmrHVE-low-ios.mp4,http://www.youtube.com/watch?v=w616LEmrHVE&feature=youtube_gdata_player,Sal adds 7.056+605.7+5.67 using the "standard algorithm".
Arithmetic operations,cc-6th-arithmetic-operations,/video/subtracting-decimals,https://cdn.kastatic.org/KA-youtube-converted/Eq4mVCd-yyo.mp4-low/Eq4mVCd-yyo-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Eq4mVCd-yyo.mp4/Eq4mVCd-yyo.mp4,https://cdn.kastatic.org/KA-youtube-converted/Eq4mVCd-yyo.mp4-low-ios/Eq4mVCd-yyo-low-ios.mp4,http://www.youtube.com/watch?v=Eq4mVCd-yyo&feature=youtube_gdata_player,Just like when add  be sure you align decimals before subtracting.
Arithmetic operations,cc-6th-arithmetic-operations,/video/subtracting-decimals-up-to-thousandths-place,https://cdn.kastatic.org/KA-youtube-converted/lDXaju6JoQ0.mp4-low/lDXaju6JoQ0-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/lDXaju6JoQ0.mp4/lDXaju6JoQ0.mp4,https://cdn.kastatic.org/KA-youtube-converted/lDXaju6JoQ0.mp4-low-ios/lDXaju6JoQ0-low-ios.mp4,http://www.youtube.com/watch?v=lDXaju6JoQ0&feature=youtube_gdata_player,In this example where we subtract decimals we do so up to the thousandths place. It's a little tricky  but not if we do it together.
Arithmetic operations,cc-6th-arithmetic-operations,/video/adding-decimals-word-problem,https://cdn.kastatic.org/KA-youtube-converted/c4fUaD4g4mc.mp4-low/c4fUaD4g4mc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/c4fUaD4g4mc.mp4/c4fUaD4g4mc.mp4,https://cdn.kastatic.org/KA-youtube-converted/c4fUaD4g4mc.mp4-low-ios/c4fUaD4g4mc-low-ios.mp4,http://www.youtube.com/watch?v=c4fUaD4g4mc&feature=youtube_gdata_player,Here's a simple word problem asking us to put our adding decimals skill to work.
Arithmetic operations,cc-6th-arithmetic-operations,/video/subtracting-decimals-word-problem,https://cdn.kastatic.org/KA-youtube-converted/hy_bDS3aHO4.mp4-low/hy_bDS3aHO4-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/hy_bDS3aHO4.mp4/hy_bDS3aHO4.mp4,https://cdn.kastatic.org/KA-youtube-converted/hy_bDS3aHO4.mp4-low-ios/hy_bDS3aHO4-low-ios.mp4,http://www.youtube.com/watch?v=hy_bDS3aHO4&feature=youtube_gdata_player,Let's get fancy and practice adding and subtracting decimals in the same word problem.
Arithmetic operations,cc-6th-arithmetic-operations,/video/intro-to-multiplying-decimals,https://cdn.kastatic.org/KA-youtube-converted/STyoP3rCmb0.mp4-low/STyoP3rCmb0-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/STyoP3rCmb0.mp4/STyoP3rCmb0.mp4,https://cdn.kastatic.org/KA-youtube-converted/STyoP3rCmb0.mp4-low-ios/STyoP3rCmb0-low-ios.mp4,http://www.youtube.com/watch?v=STyoP3rCmb0&feature=youtube_gdata_player,Sal introduces multiplying decimals with problems like 9x0.6.
Arithmetic operations,cc-6th-arithmetic-operations,/video/more-intuition-on-multiplying-decimals,https://cdn.kastatic.org/KA-youtube-converted/4IWfJ7-CYfE.mp4-low/4IWfJ7-CYfE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/4IWfJ7-CYfE.mp4/4IWfJ7-CYfE.mp4,https://cdn.kastatic.org/KA-youtube-converted/4IWfJ7-CYfE.mp4-low-ios/4IWfJ7-CYfE-low-ios.mp4,http://www.youtube.com/watch?v=4IWfJ7-CYfE&feature=youtube_gdata_player,Sal uses an understanding of place value to multiply 2.91x3.2.
Arithmetic operations,cc-6th-arithmetic-operations,/video/more-involved-multiplying-decimals-example,https://cdn.kastatic.org/KA-youtube-converted/D5fmcpNygQk.mp4-low/D5fmcpNygQk-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/D5fmcpNygQk.mp4/D5fmcpNygQk.mp4,https://cdn.kastatic.org/KA-youtube-converted/D5fmcpNygQk.mp4-low-ios/D5fmcpNygQk-low-ios.mp4,http://www.youtube.com/watch?v=D5fmcpNygQk&feature=youtube_gdata_player,Sometimes multiplying really small decimals (with all those zeros!) can be a little intimidating. Watch as we show you a handy trick to simplify these problems and solve them.
Arithmetic operations,cc-6th-arithmetic-operations,/video/dividing-2-digits-no-remainder,https://cdn.kastatic.org/KA-youtube-converted/uCBm8iDyg1s.mp4-low/uCBm8iDyg1s-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/uCBm8iDyg1s.mp4/uCBm8iDyg1s.mp4,https://cdn.kastatic.org/KA-youtube-converted/uCBm8iDyg1s.mp4-low-ios/uCBm8iDyg1s-low-ios.mp4,http://www.youtube.com/watch?v=uCBm8iDyg1s&feature=youtube_gdata_player,Learn to divide 9815/65.  The answer does not have a remainder.
Arithmetic operations,cc-6th-arithmetic-operations,/video/dividing-by-a-two-digit-number,https://cdn.kastatic.org/KA-youtube-converted/xXIG8ouHcsc.mp4-low/xXIG8ouHcsc-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/xXIG8ouHcsc.mp4/xXIG8ouHcsc.mp4,https://cdn.kastatic.org/KA-youtube-converted/xXIG8ouHcsc.mp4-low-ios/xXIG8ouHcsc-low-ios.mp4,http://www.youtube.com/watch?v=xXIG8ouHcsc&feature=youtube_gdata_player,Learn to divide 7182/42.  There is no remainder.
Arithmetic operations,cc-6th-arithmetic-operations,/video/dividing-completely-to-get-decimal-answer,https://cdn.kastatic.org/KA-youtube-converted/xUDlKV8lJbM.mp4-low/xUDlKV8lJbM-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/xUDlKV8lJbM.mp4/xUDlKV8lJbM.mp4,https://cdn.kastatic.org/KA-youtube-converted/xUDlKV8lJbM.mp4-low-ios/xUDlKV8lJbM-low-ios.mp4,http://www.youtube.com/watch?v=xUDlKV8lJbM&feature=youtube_gdata_player,Sal divides 63/35.
Arithmetic operations,cc-6th-arithmetic-operations,/video/dividing-a-decimal-by-a-whole-number,https://cdn.kastatic.org/KA-youtube-converted/Z_NHrwK6ALE.mp4-low/Z_NHrwK6ALE-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Z_NHrwK6ALE.mp4/Z_NHrwK6ALE.mp4,https://cdn.kastatic.org/KA-youtube-converted/Z_NHrwK6ALE.mp4-low-ios/Z_NHrwK6ALE-low-ios.mp4,http://www.youtube.com/watch?v=Z_NHrwK6ALE&feature=youtube_gdata_player,Sal shows how to keep track of the decimal point when dividing a decimal by a whole number.
Arithmetic operations,cc-6th-arithmetic-operations,/video/dividing-a-whole-number-by-a-decimal,https://cdn.kastatic.org/KA-youtube-converted/cfr-yZxTH8Y.mp4-low/cfr-yZxTH8Y-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/cfr-yZxTH8Y.mp4/cfr-yZxTH8Y.mp4,https://cdn.kastatic.org/KA-youtube-converted/cfr-yZxTH8Y.mp4-low-ios/cfr-yZxTH8Y-low-ios.mp4,http://www.youtube.com/watch?v=cfr-yZxTH8Y&feature=youtube_gdata_player,When dividing a whole number by a decimal  you're going to need to change that decimal into a whole number. How? We'll show you.
Arithmetic operations,cc-6th-arithmetic-operations,/video/dividing-decimals-with-hundredths,https://cdn.kastatic.org/KA-youtube-converted/Hrjr5f5pZ84.mp4-low/Hrjr5f5pZ84-low.mp4,https://cdn.kastatic.org/KA-youtube-converted/Hrjr5f5pZ84.mp4/Hrjr5f5pZ84.mp4,https://cdn.kastatic.org/KA-youtube-converted/Hrjr5f5pZ84.mp4-low-ios/Hrjr5f5pZ84-low-ios.mp4,http://www.youtube.com/watch?v=Hrjr5f5pZ84&feature=youtube_gdata_player,Decimal divisors in the hundredths place can be a little confusing. In this video we'll show you how to move the decimal and make it a whole number. Pretty nifty! Watch.
